Perusahaan,Tahun,TOBINQ,PDEBT,SIZE,LEV,LIQ,INTCOV,PROF,DR,GROWTH,FIRMAGE,y1,y2,y3,y4,y5,i1,i2,i3,i4,i5,i6,i7,i8,LogTobinsQ,LnTobinQ,Total Assets,LogAssets,MarkCap,LogMarkCap,LogAge,InterestExp,TotalDebt,AveInterestRate,FreeCashFlow
164,2010,1.447453453,0,10.09606276,0.255183342,1.526801685,7.488,0.153595431,0,0.563067096,49,0,1,0,0,0,1,0,0,0,0,0,0,0,0.160604607,0.369805773,12475638000,10.09606276,18382037542,10.26439365,1.69019608,255902911.3,3183575000,0.080382247,12475638000
164,2011,1.351721094,0,10.16796383,0.198834811,1.864351066,9.628,0.180835502,0,-0.131010365,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0.130887091,0.301378665,14721899000,10.16796383,18812866547,10.27445497,1.698970004,276510386.4,2927226000,0.094461578,14721899000
164,2012,1.567571889,1,10.21078374,0.193820609,2.09958191,11.779,0.193983712,0,-0.130460368,51,0,0,0,1,0,1,0,0,0,0,0,0,0,0.195227467,0.449527855,16247395000,10.21078374,22546717923,10.35308333,1.707570176,267571950.1,3149080000,0.084968292,16247395000
164,2013,1.462602412,1,10.26437072,0.340944625,1.046974794,5.545,0.080029957,0,0.351175093,52,0,0,0,0,1,1,0,0,0,0,0,0,0,0.165126285,0.380217323,18381067000,10.26437072,23264766265,10.36669869,1.716003344,265290532,6266926000,0.042331844,18381067000
165,2009,1.859789348,0,9.859738026,0.292113761,1.269922291,3.915,0.240589387,0,0.002810958,39,1,0,0,0,0,0,0,1,0,0,0,0,0,0.269463756,0.620463228,7239991000,9.859738026,17241525000,10.23657568,1.591064607,444920817.4,2114901000,0.2103743,7239991000
165,2010,1.662895284,0,10.01756828,0.203991177,1.661887552,5.931,0.132603585,0,0.262285321,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0.220864902,0.50856023,10412818000,10.01756828,16666807500,10.22185242,1.602059991,232806777.9,2124123000,0.109601364,10412818000
165,2011,1.969001086,0,10.03881283,0.138703594,1.465835293,8.967,0.157816705,1,0.197650069,41,0,0,1,0,0,0,0,1,0,0,0,0,0,0.294245956,0.677526351,10934850000,10.03881283,22222410000,10.34679116,1.612783857,192450317.8,1516703000,0.12688728,10934850000
165,2012,1.420660107,0,10.08491768,0.141433383,1.404606664,16.446,0.163982399,1,0.074928455,42,0,0,0,1,0,0,0,1,0,0,0,0,0,0.152490185,0.351121627,12159555000,10.08491768,17433097500,10.24137456,1.62324929,121242429.8,1719767000,0.070499335,12159555000
165,2013,1.289986615,0,10.17286436,0.249786016,0.639184698,7.754,0.103059314,1,0.086974831,43,0,0,0,0,1,0,0,1,0,0,0,0,0,0.110585204,0.254631842,14888960000,10.17286436,16743436500,10.2238446,1.633468456,197890895,3719054000,0.053210009,14888960000
166,2009,0.558391498,0,9.760107841,0.450587702,1.151601843,0.79,0.011144382,0,0.016699293,46,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.253061203,-0.582694953,5755828437,9.760107841,675493500,8.829621174,1.662757832,81196394.94,2593505511,0.031307585,5755828437
166,2010,0.571440552,0,9.751961857,0.438811286,1.172178607,2.229,0.036499643,0,0.181510376,47,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.243028944,-0.559594823,5648873600,9.751961857,605897200,8.782398946,1.672097858,92499716.02,2478789491,0.037316487,5648873600
166,2011,0.548377777,0,9.809065607,0.477396065,1.058548109,2.493,0.045703514,0,0.120877737,48,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.260920153,-0.600790855,6442665842,9.809065607,659117900,8.818963106,1.681241237,118111700.4,3075703322,0.038401526,6442665842
166,2012,0.478403643,0,9.830773399,0.451060555,1.027455631,1.519,0.063035412,0,-0.018056723,49,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.320205522,-0.737300462,6772880282,9.830773399,474892400,8.676595219,1.69019608,281060763,3054979136,0.092000878,6772880282
166,2013,0.694632579,0,9.893317531,0.417691203,1.054099582,1.841,0.035565905,0,0.074203398,50,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.158244852,-0.364372237,7821994950,9.893317531,2431776600,9.385923675,1.698970004,151111532.3,3267178479,0.046251386,7821994950
167,2009,3.666650187,0,10.10854433,0.011795672,3.59323605,229.664,0.364156487,1,-0.003034581,57,1,0,0,0,0,0,0,1,0,0,0,0,0,0.564269478,1.29927849,12839388245,10.10854433,56052864000,10.74859781,1.755874856,20358203.79,151449213,0.134422645,12839388245
167,2010,3.568774326,0,10.18941492,0.042694414,2.919957632,125.997,0.307016766,1,0.141841766,58,0,1,0,0,0,0,0,1,0,0,0,0,0,0.552519086,1.272222211,15467314593,10.18941492,67915904000,10.83197149,1.763427994,37689190.23,660367939,0.057073016,15467314593
167,2011,3.701632568,0,10.29126036,0.095723598,2.656628142,43.342,0.261698969,1,0.196562346,59,0,0,1,0,0,0,0,1,0,0,0,0,0,0.568393308,1.308773957,19555114312,10.29126036,94014592000,10.97319527,1.770852012,118073768.2,1871885904,0.063077439,19555114312
167,2012,2.866098282,0,10.4222342,0.145638197,1.705895962,65.994,0.241474797,1,0.250175063,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0.457291079,1.052951621,26438341066,10.4222342,83931008000,10.92392244,1.77815125,96738991.89,3850432332,0.02512419,26438341066
167,2013,2.917674433,0,10.48725866,0.132946319,1.882371808,21.344,0.236435103,1,0.101455856,61,0,0,0,0,1,0,0,1,0,0,0,0,0,0.46503683,1.070786872,30708504014,10.48725866,96090624000,10.98268101,1.785329835,340169054.6,4082582584,0.083322027,30708504014
168,2009,1.705315869,1,8.973889972,0.173862716,1.586976025,29.625,0.204273133,0,0.136132636,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0.231804834,0.533750354,941651000,8.973889972,1540445680,9.187646389,1.531478917,6492962.025,163718000,0.039659427,941651000
168,2010,1.95313544,1,9.028206341,0.261738558,2.174106468,10.476,0.212138847,0,0.157578466,35,0,1,0,0,0,0,0,0,1,0,0,0,0,0.29073236,0.669435999,1067103000,9.028206341,1957949650,9.291801519,1.544068044,21608820.16,279302000,0.077367223,1067103000
168,2011,2.776606889,1,9.055706222,0.230888994,2.715772415,11.756,0.268804019,0,0.19688755,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0.443514397,1.021229639,1136858000,9.055706222,3635163872,9.560523993,1.556302501,25994555.97,262488000,0.099031407,1136858000
168,2012,3.122396368,1,9.158557663,0.253321748,1.944242436,12.685,0.260613319,0,0.096652378,37,0,0,0,1,0,0,0,0,1,0,0,0,0,0.494488033,1.138600774,1440647279,9.158557663,4966857567,9.696081706,1.568201724,29598097.67,364947287,0.081102391,1440647279
168,2013,4.090181918,1,9.229302695,0.192994115,2.097615258,16.268,0.290764857,0,0.10951503,38,0,0,0,0,1,0,0,0,1,0,0,0,0,0.611742624,1.408589448,1695519133,9.229302695,6838427085,9.834956221,1.579783597,30304731.93,327225215,0.092611237,1695519133
169,2009,2.319643416,0,9.091945684,0.288177432,1.535462347,12.826,0.222702579,0,0.274191412,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0.365421229,0.841413474,1235792867,9.091945684,3062761788,9.48611322,1.431363764,21457528.38,356127615,0.060252358,1235792867
169,2010,2.181205144,0,9.214166158,0.449189288,1.179485149,3.769,0.097268175,0,-0.080387829,28,0,1,0,0,0,0,0,1,0,0,0,0,0,0.338696513,0.779877542,1637442877,9.214166158,2728492613,9.435922782,1.447158031,42258180.15,735521800,0.057453335,1637442877
169,2011,1.235990476,0,9.184948281,0.398931024,1.161332781,4.283,0.091091287,0,-0.001804015,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0.092015124,0.211872654,1530905141,9.184948281,1377879375,9.139211199,1.462397998,32559448.75,610725555,0.053312733,1530905141
169,2012,1.119078823,0,9.109286219,0.164656249,1.147230351,-1.327,-0.019633257,0,0.190361551,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0.048860677,0.112505867,1286134000,9.109286219,1194162125,9.077063293,1.477121255,19028636.02,211770000,0.089855201,1286134000
169,2013,1.390499248,0,9.124895956,0.223369002,1.659215145,34.185,0.130103315,0,0.041047879,31,0,0,0,0,1,0,0,1,0,0,0,0,0,0.143170758,0.329662854,1333202000,9.124895956,1929031125,9.285339235,1.491361694,5073979.816,297796000,0.017038442,1333202000
170,2009,0.707809843,0,9.145809333,0.49121963,1.386508189,2.44,0.08854281,0,0.140119012,34,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.150083402,-0.345579805,1398973000,9.145809333,343170731,8.53551024,1.531478917,50765983.61,687203000,0.073873344,1398973000
170,2010,0.693120055,0,9.173196178,0.477499171,3.910644867,3.101,0.083546416,0,0.023136687,35,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.159191535,-0.366552056,1490034000,9.173196178,358091198,8.553993646,1.544068044,40144147.05,711490000,0.056422644,1490034000
170,2011,0.740177179,0,9.190829424,0.462358093,1.218856888,2.087,0.05495354,0,0.07169787,36,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.130664309,-0.30086569,1551777407,9.190829424,432693531,8.636180402,1.556302501,40860403.45,717476843,0.056950136,1551777407
170,2012,0.698569264,0,9.221245512,0.480200202,2.646476315,2.135,0.060662449,0,0.094952759,37,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.155790526,-0.358720944,1664353265,9.221245512,313329798,8.496001699,1.568201724,47289810.3,799222774,0.059169748,1664353265
170,2013,0.71165257,0,9.247262557,0.521256851,1.200522084,0.41,0.012397531,0,0.111024377,38,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.147731978,-0.34016545,1767105819,9.247262557,293933192,8.468248631,1.579783597,53433536.59,921116014,0.058009562,1767105819
171,2009,1.346402314,0,8.602319076,0.400859395,1.706635553,3.691,0.125111193,0,-0.027438391,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0.129174849,0.297436083,400238697,8.602319076,361200000,8.557747742,1.431363764,13566605.53,160439442,0.084559042,400238697
171,2010,1.162181436,0,8.544861102,0.316285112,2.423864949,2.793,0.062995899,0,0.129740054,28,0,1,0,0,0,0,0,1,0,0,0,0,0,0.065273934,0.150298788,350639713,8.544861102,325080000,8.511990251,1.447158031,7908651.629,110902121,0.071311996,350639713
171,2011,1.044654572,0,8.540854835,0.22648405,3.174810335,7.908,0.111409474,0,-0.008283978,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0.018972709,0.043686277,347420015,8.540854835,301000000,8.478566496,1.462397998,4894522.129,78685092,0.062203932,347420015
171,2012,0.895269184,0,8.589372397,0.269846567,2.752079982,5.69,0.080449517,0,0.021268349,30,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.048046364,-0.110630842,388483338,8.589372397,301000000,8.478566496,1.477121255,5492670.826,104830895,0.052395535,388483338
171,2013,0.855449638,0,8.620937636,0.174777687,3.281280881,5.492,0.095600238,0,0.205240577,31,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.067805553,-0.156128056,417770371,8.620937636,301000000,8.478566496,1.491361694,7272204.479,73016939,0.099596129,417770371
172,2009,0.724424262,0,9.347077368,0.336894805,1.051046301,3.711,0.069453876,0,0.138800433,39,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.140007013,-0.322378061,2223706000,9.347077368,1093970495,9.039005609,1.591064607,41618162.22,749155000,0.055553473,2223706000
172,2010,1.329451474,0,9.375362338,0.263485457,1.046767161,5.567,0.100594812,0,0.703320572,40,0,1,0,0,0,0,0,0,0,0,1,0,0,0.12367249,0.284766431,2373353000,9.375362338,3387779597,9.529915148,1.602059991,42886114.6,625344000,0.068580037,2373353000
172,2011,1.329717985,0,9.466120936,0.171223067,1.698188381,8.157,0.150051821,0,0.238232789,41,0,0,1,0,0,0,0,0,0,0,1,0,0,0.123759543,0.284966879,2924966766,9.466120936,5081669395,9.706006407,1.612783857,53806128.6,500821781,0.10743568,2924966766
172,2012,0.678366068,1,9.684793313,0.279660453,1.725069695,14.187,0.194115116,0,0.285627908,42,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.168535884,-0.388068214,4839419976,9.684793313,2615058566,9.41748142,1.62324929,66215871.57,1353394385,0.048925777,4839419976
172,2013,1.050458378,1,9.763238295,0.227296919,2.005966441,7.395,0.167873643,0,-0.025823293,43,0,0,0,0,1,0,0,0,0,0,1,0,0,0.021378849,0.04922662,5797467131,9.763238295,4996629761,9.69867717,1.633468456,131608103.6,1317746415,0.099873619,5797467131
173,2009,0.713934666,0,8.943114164,0.429128755,1.234236769,2.159,0.090320021,0,0.045473925,37,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.14634153,-0.336963824,877231390,8.943114164,263454566,8.42070573,1.568201724,36698266.79,376445214,0.097486342,877231390
173,2010,0.645049824,0,8.940744888,0.411966723,2.011196075,1.288,0.072216546,0,-0.097270361,38,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.190406739,-0.438427719,872458721,8.940744888,210763653,8.323795717,1.579783597,48917666.93,359423960,0.136100184,872458721
173,2011,0.594343233,0,8.926059423,0.395167064,1.827445952,0.15,0.006188635,0,0.375240071,39,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.225962678,-0.520298294,843450157,8.926059423,156901830,8.195628009,1.591064607,34798700,333303722,0.104405375,843450157
173,2012,0.513982259,0,8.908632753,0.400703151,1.720725322,0.406,0.015432178,0,0.034767006,40,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.289051871,-0.66556653,810275584,8.908632753,92501825,7.966150301,1.602059991,30798810.34,324679980,0.094858976,810275584
173,2013,0.546734022,0,8.904102014,0.398624108,1.314254045,0.533,0.023911138,0,-0.093933252,41,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.262223901,-0.603792844,801866397,8.904102014,120603646,8.081360437,1.612783857,35972866.79,319643277,0.112540664,801866397
174,2009,0.890675956,0,8.739351143,0.059364156,1.688482769,5.79,0.087754977,0,0.216065675,38,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.050280272,-0.115774604,548720446,8.739351143,504350000,8.702732025,1.579783597,8316571.675,32574326,0.255310629,548720446
174,2010,1.235217036,0,8.812427996,0.113885234,1.709237106,8.032,0.079255134,0,0.347582887,39,0,1,0,0,0,0,0,0,0,1,0,0,0,0.091743273,0.211246692,649273976,8.812427996,903900000,8.956120386,1.591064607,6406660.359,73942719,0.086643559,649273976
174,2011,1.418714768,0,8.970702874,0.26823699,1.034774586,7.121,0.075149554,0,0.249154656,40,0,0,1,0,0,0,0,0,0,1,0,0,0,0.15189509,0.349751369,934765928,8.970702874,1375500000,9.138460595,1.602059991,9864800.309,250738799,0.039342935,934765928
174,2012,1.716249075,0,9.09685471,0.318174635,0.997450558,4.466,0.09599924,0,0.320314408,41,0,0,0,1,0,0,0,0,0,1,0,0,0,0.234580316,0.540141139,1249840836,9.09685471,2030500000,9.307602994,1.612783857,26866048.14,397667652,0.067559048,1249840836
174,2013,2.559401276,0,9.167334882,0.335012367,1.14236476,4.583,0.124250236,0,0.280558602,42,0,0,0,0,1,0,0,0,0,1,0,0,0,0.408138382,0.939773355,1470059395,9.167334882,3772800000,9.576663783,1.62324929,39854948.07,492488077,0.080925712,1470059395
175,2009,0.72214908,0,9.293068284,0.579302316,0.506085909,0.072,0.003619245,0,-0.112486138,39,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.141373138,-0.32552368,1963669000,9.293068284,323837845,8.510327601,1.591064607,98708333.33,1137558000,0.086772132,1963669000
175,2010,0.807337677,0,9.274095011,0.549869981,0.389171679,0.47,0.019026157,0,-0.309857003,40,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.09294478,-0.214013264,1879728000,9.274095011,331253979,8.520161104,1.602059991,76093617.02,1033606000,0.073619558,1879728000
175,2011,0.845468267,0,9.210887013,0.603504867,0.212993899,-2.988,-0.141247801,0,-0.258539352,41,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.072902688,-0.167864643,1625125906,9.210887013,266980819,8.426480061,1.612783857,76822443.11,980771394,0.078328593,1625125906
175,2012,1.341354004,0,9.142644716,0.653231991,0.372951808,-1.333,-0.048111426,0,-0.413647099,42,0,0,0,1,0,0,0,1,0,0,0,0,0,0.12754341,0.293679555,1388816016,9.142644716,230243676,8.36218771,1.62324929,50125970.74,907219051,0.055252335,1388816016
175,2013,1.157930718,0,8.972469445,1.096042302,0.288921511,-6.263,-0.267349687,0,1.989999887,43,0,0,0,0,1,0,0,1,0,0,0,0,0,0.063682575,0.146634548,938576000,8.972469445,192906863,8.285347679,1.633468456,40065144.5,1028719000,0.038946636,938576000
176,2009,0.89489203,0,9.444496962,0.38432669,1.119969864,3.301,0.10331683,0,0.060189231,29,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.04822936,-0.111052204,2782895904,9.444496962,1924811963,9.284388309,1.462397998,87100873.67,1069541172,0.081437607,2782895904
176,2010,1.016799107,0,9.561795945,0.366942553,1.11101987,4.086,0.114588202,0,0.264522202,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0.007235156,0.016659562,3645826061,9.561795945,2912298374,9.464235868,1.477121255,102243919,1337808723,0.076426411,3645826061
176,2011,0.874829132,0,9.62723268,0.329725623,1.378348052,6.408,0.148999929,0,0.019878615,31,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.058076763,-0.13372669,4238700000,9.62723268,2421628480,9.384107516,1.491361694,98558988.76,1397608000,0.070519766,4238700000
176,2012,0.873041035,1,9.714659464,0.407688061,1.588052462,3.527,0.083769392,0,-0.026443727,32,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.058965343,-0.13577272,5183934000,9.714659464,2322786501,9.366009293,1.505149978,123123050.8,2113428000,0.058257509,5183934000
176,2013,1.015360655,1,9.792321566,0.498337554,1.120387124,1.631,0.049651081,0,0.710409825,33,0,0,0,0,1,1,0,0,0,0,0,0,0,0.00662033,0.015243874,6198999000,9.792321566,4033284699,9.605658879,1.51851394,188710607,3089194000,0.061087328,6198999000
177,2009,0.650472179,0,8.99828768,0.479532962,1.024366378,10.175,0.079705642,0,0.574641699,33,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.186771274,-0.430056751,996065000,8.99828768,165303000,8.218280735,1.51851394,7802653.563,477646000,0.016335641,996065000
177,2010,0.638631647,0,9.093086378,0.517060344,0.998844145,1.714,0.007841536,0,0.419027656,34,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.194749564,-0.448427444,1239043000,9.093086378,108365300,8.034890238,1.531478917,5668611.435,640660000,0.008848081,1239043000
177,2011,0.537301263,0,9.165827421,0.564660421,0.985498747,2.646,0.031059684,0,0.066872787,35,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.269782138,-0.62119633,1464965579,9.165827421,123977250,8.093341999,1.544068044,17196284.2,827208080,0.020788342,1464965579
177,2012,0.622076936,0,9.278562701,0.472021391,0.840160182,5.859,0.023714932,0,0.026804912,36,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.2061559,-0.474691503,1899165011,9.278562701,146936000,8.167128213,1.556302501,7687074.586,896446510,0.008575051,1899165011
177,2013,0.612728653,0,9.312563487,0.550534335,0.821931156,-6.216,-0.022443191,0,0.088458669,37,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.21273181,-0.489833095,2053825243,9.312563487,174486500,8.241761831,1.568201724,7415442.728,1130701314,0.006558268,2053825243
178,2009,0.89489203,0,9.444496962,0.38432669,1.119969864,3.301,0.10331683,0,0.060189231,29,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.04822936,-0.111052204,2782895904,9.444496962,1924811963,9.284388309,1.462397998,87100873.67,1069541172,0.081437607,2782895904
178,2010,1.016799107,0,9.561795945,0.366942553,1.11101987,4.086,0.114588202,0,0.264522202,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0.007235156,0.016659562,3645826061,9.561795945,2912298374,9.464235868,1.477121255,102243919,1337808723,0.076426411,3645826061
178,2011,0.874829132,0,9.62723268,0.329725623,1.378348052,6.408,0.148999929,0,0.019878615,31,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.058076763,-0.13372669,4238700000,9.62723268,2421628480,9.384107516,1.491361694,98558988.76,1397608000,0.070519766,4238700000
178,2012,0.873041035,1,9.714659464,0.407688061,1.588052462,3.527,0.083769392,0,-0.026443727,32,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.058965343,-0.13577272,5183934000,9.714659464,2322786501,9.366009293,1.505149978,123123050.8,2113428000,0.058257509,5183934000
178,2013,1.015360655,1,9.792321566,0.498337554,1.120387124,1.631,0.049651081,0,0.710409825,33,0,0,0,0,1,1,0,0,0,0,0,0,0,0.00662033,0.015243874,6198999000,9.792321566,4033284699,9.605658879,1.51851394,188710607,3089194000,0.061087328,6198999000
179,2009,0.650472179,0,8.99828768,0.479532962,1.024366378,10.175,0.079705642,0,0.574641699,33,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.186771274,-0.430056751,996065000,8.99828768,165303000,8.218280735,1.51851394,7802653.563,477646000,0.016335641,996065000
179,2010,0.638631647,0,9.093086378,0.517060344,0.998844145,1.714,0.007841536,0,0.419027656,34,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.194749564,-0.448427444,1239043000,9.093086378,108365300,8.034890238,1.531478917,5668611.435,640660000,0.008848081,1239043000
179,2011,0.537301263,0,9.165827421,0.564660421,0.985498747,2.646,0.031059684,0,0.066872787,35,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.269782138,-0.62119633,1464965579,9.165827421,123977250,8.093341999,1.544068044,17196284.2,827208080,0.020788342,1464965579
179,2012,0.622076936,0,9.278562701,0.472021391,0.840160182,5.859,0.023714932,0,0.026804912,36,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.2061559,-0.474691503,1899165011,9.278562701,146936000,8.167128213,1.556302501,7687074.586,896446510,0.008575051,1899165011
179,2013,0.612728653,0,9.312563487,0.550534335,0.821931156,-6.216,-0.022443191,0,0.088458669,37,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.21273181,-0.489833095,2053825243,9.312563487,174486500,8.241761831,1.568201724,7415442.728,1130701314,0.006558268,2053825243
180,2009,1.660658439,0,9.243516019,0.89488153,0.423681918,-2.899,-0.097093937,0,0.07096622,37,1,0,0,0,0,0,0,0,1,0,0,0,0,0.220280317,0.507214174,1751927055,9.243516019,2459768964,9.390894318,1.568201724,58675921.01,1567767164,0.037426426,1751927055
180,2010,0.807410421,0,9.252443811,0.28519039,1.004043323,5.909,0.067090337,0,0.298144634,38,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.092905649,-0.213923163,1788314142,9.252443811,2411538200,9.382294146,1.579783597,20304382.98,510010008,0.039811734,1788314142
180,2011,0.897412937,0,9.546428271,0.122133864,1.191995125,33.744,0.095155869,0,-0.046974729,39,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.047007674,-0.108239169,3519072956,9.546428271,2990307368,9.475715831,1.591064607,9923555.151,429797978,0.023088883,3519072956
180,2012,0.645025733,0,9.566787952,0.08658654,1.579150009,11.861,0.020818512,0,-0.049132445,40,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.190422959,-0.438465066,3687974858,9.566787952,2411538200,9.382294146,1.602059991,6473159.936,319328981,0.020271132,3687974858
180,2013,1.10529719,0,9.643473619,0.096975298,1.612634415,-8.221,-0.021387219,0,0.044856417,41,0,0,0,0,1,0,0,0,1,0,0,0,0,0.043479066,0.100114249,4400212177,9.643473619,4340768760,9.637566651,1.612783857,11447305.92,426711886,0.02682678,4400212177
181,2009,0.629106618,0,9.163781651,0.278063427,1.476470061,2.503,0.082020821,0,0.161437652,30,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.201275746,-0.463454533,1458081000,9.163781651,624575070,8.795584645,1.477121255,47779864.16,405439000,0.117847233,1458081000
181,2010,0.845029436,0,9.239434377,0.269232786,1.453233689,5.212,0.102819355,0,0.16383377,31,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.073128163,-0.168383817,1735539000,9.239434377,1010342025,9.004468418,1.491361694,34237720.64,467264000,0.073272755,1735539000
181,2011,1.018318614,0,9.303165497,0.34233634,1.426575892,3.803,0.100629778,0,0.158553727,32,0,0,1,0,0,0,0,0,0,0,0,0,1,0.007883683,0.01815285,2009858566,9.303165497,1607362313,9.206113781,1.505149978,53182124.9,688047625,0.07729425,2009858566
181,2012,1.442014368,0,9.37042314,0.333318504,1.397217594,3.73,0.094597771,0,0.093237215,33,0,0,0,1,0,0,0,0,0,0,0,0,1,0.158969588,0.366041003,2346513947,9.37042314,2755478250,9.440196987,1.51851394,59510720.64,782136518,0.076087383,2346513947
181,2013,1.384809174,0,9.39121289,0.322617476,1.444810668,4.022,0.106223968,0,0.154288903,34,0,0,0,0,1,0,0,0,0,0,0,0,1,0.141389932,0.32556235,2461573967,9.39121289,2663628975,9.425473731,1.531478917,65011972.65,794146779,0.081863925,2461573967
182,2009,2.44797533,0,9.68324702,0.07554985,2.941303122,11.794,0.124431901,0,0.081635507,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0.388807037,0.895261287,4822220000,9.68324702,13840804967,10.14116135,1.531478917,50876547.4,364318000,0.139648734,4822220000
182,2010,1.387925197,0,9.765694627,0.074051815,3.236666609,92.75,0.195462365,0,0.049208598,35,0,1,0,0,0,0,1,0,0,0,0,0,0,0.14236606,0.327809968,5830350000,9.765694627,8405143435,9.924545129,1.544068044,12286943.4,431748000,0.028458599,5830350000
182,2011,1.323790134,0,9.814225814,0.098728111,3.257029655,72.781,0.197210964,0,-0.105954009,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0.12181914,0.280498936,6519673000,9.814225814,7750850811,9.889349378,1.556302501,17666025.47,643675000,0.027445567,6519673000
182,2012,1.211633995,0,9.782054899,0.043541035,4.094227375,28.913,0.110635241,0,-0.251849395,37,0,0,0,1,0,0,1,0,0,0,0,0,0,0.08337145,0.191969858,6054174000,9.782054899,8052832028,9.90594864,1.568201724,23166222.81,263605000,0.087882335,6054174000
182,2013,1.183332391,0,9.890107118,0.174484112,2.197362672,24.011,0.107714119,0,0.259508107,38,0,0,0,0,1,0,1,0,0,0,0,0,0,0.073106753,0.168334519,7764386000,9.890107118,9160736750,9.961930403,1.579783597,34831285.66,1354762000,0.025710262,7764386000
183,2009,0.559376157,0,8.797868289,0.434875501,1.759595664,1.573,0.068861399,0,-0.00752845,23,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.252296049,-0.580933122,627867913,8.797868289,78918431,7.897178442,1.361727836,27486244.76,273044373,0.100665853,627867913
183,2010,0.728433224,0,8.761312857,0.422645599,1.18188193,0.461,0.016517075,0,-0.067244505,24,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.137610254,-0.31685932,577182104,8.761312857,64753584,7.811263811,1.380211242,20679739.7,243943476,0.08477267,577182104
183,2011,0.717339983,0,8.838380061,0.634486044,1.445027621,1.146,0.028172373,0,0.132530046,25,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.144274962,-0.332205376,689255216,8.838380061,70824233,7.85018188,1.397940009,16944114.31,437322815,0.038745096,689255216
183,2012,0.816542369,0,8.826306843,0.611688636,1.194365258,-1.826,-0.038395544,0,0.13656224,26,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.088021275,-0.202676477,670358072,8.826306843,52612287,7.721087181,1.414973348,14095708.11,410050415,0.034375549,670358072
183,2013,0.752649341,0,8.840899625,0.740651844,0.980324579,-10.988,-0.249994264,0,0.099525382,27,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.123407314,-0.284155842,693265559,8.840899625,87012629,7.939582291,1.431363764,15772880.69,513468415,0.030718308,693265559
